,session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
389,9057191026433442616.1634452301.1634452301,2108791616.1634448,2021-10-17,09:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,LwJZxKuWmvOhPsaCeRjG,,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
390,9057192542555094934.1632649121.1632649121,2108791969.1632648,2021-09-26,12:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,720x360,Chrome,Russia,Moscow
391,9057192542555094934.1632669166.1632669166,2108791969.1632648,2021-09-26,18:00:00,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,360x720,Chrome,Russia,Moscow
392,9057194282015059609.1630858899.1630858899,2108792374.1630857,2021-09-05,19:00:00,1,BHcvLfOaCWvWTykYqHVe,cpc,,,,desktop,,,,1366x768,Chrome,Russia,Moscow
393,9057194282015059609.1630862392.1630862392,2108792374.1630857,2021-09-05,20:00:00,2,bByPQxmDaMXgpHeypKSM,referral,,,,desktop,,,,1366x768,Chrome,Russia,Moscow
394,9057194282015059609.1630868813.1630868813,2108792374.1630857,2021-09-05,22:00:00,3,BHcvLfOaCWvWTykYqHVe,cpc,,,,desktop,,,,1366x768,Chrome,Russia,Moscow
395,9057195162486254365.1633757981.1633757981,2108792579.163376,2021-10-09,08:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Lipetsk
396,9057195291326931295.1625416031.1625416031,2108792609.1625416,2021-07-04,19:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Stupino
397,9057196038656678869.1630854100.1630854100,2108792783.1630852,2021-09-05,18:00:00,1,bByPQxmDaMXgpHeypKSM,referral,gVwpGdJDpteNmFIatPTG,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,2560x1440,Chrome,Russia,Kursk
398,9057209924286699153.1631606418.1631606418,2108796016.1631608,2021-09-14,11:00:00,1,jaSOmLICuBzCFqHfBdRg,email,YCKgTzTDywjcWyQudGch,SitoRrEOjouuWzzGooUa,,desktop,,,,1920x1080,Chrome,Russia,Moscow
399,9057225394763951652.1636658724.1636658724,2108799618.1636655,2021-11-11,22:25:24,1,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,mobile,Android,Realme,,360x800,Chrome,Russia,Moscow
400,9057226734779194584.1622105303.1622105303,2108799930.1622105,2021-05-27,11:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x800,Edge,Russia,Moscow
401,9057226734779194584.1622120032.1622120032,2108799930.1622105,2021-05-27,15:00:00,2,aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x800,Edge,Russia,Moscow
402,9057233396280603766.1629238392.1629238392,2108801481.162924,2021-08-18,01:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,360x720,Chrome,Russia,Nizhny Novgorod
403,9057255180357140726.1631650038.1631650038,2108806553.1631649,2021-09-14,23:00:00,1,bByPQxmDaMXgpHeypKSM,referral,gVwpGdJDpteNmFIatPTG,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1440x900,Chrome,Belarus,Minsk
404,9057256580510671525.1625842348.1625842348,2108806879.162584,2021-07-09,17:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x720,Chrome,Russia,Saint Petersburg
405,9057273442559109411.1632676133.1632676133,2108810805.163268,2021-09-26,20:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Huawei,,360x760,YaBrowser,Russia,Balashikha
406,9057273648724981330.1640117842.1640117842,2108810853.164012,2021-12-21,23:17:22,1,kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,JNHcPlZPxEMWDnRiyoBf,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,,,1680x1050,Chrome,Russia,Moscow
407,9057273648724981330.1640117850.1640117850,2108810853.164012,2021-12-21,23:17:30,2,kjsLglQLzykiRbcDiGcD,cpc,,,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,,,1680x1050,Chrome,Russia,Moscow
408,9057274941510184414.1640164829.1640164829,2108811154.1640165,2021-12-22,12:20:29,1,kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,JNHcPlZPxEMWDnRiyoBf,ITfrGJNwVsHBGJMAKoct,mobile,iOS,Apple,,414x896,Safari,Russia,Krasnodar
409,9057282062552254823.1626458480.1626458480,2108812812.1626456,2021-07-16,21:00:00,1,gDBGzjFKYabGgSPZvrDH,cpm,FTjNLDyTrXaWYgZymFkV,UxrnyMlRBSOhOjytXnMG,,desktop,,,,1366x768,Chrome,Russia,Balashikha
410,90572843190642368.1621943999.1621943999,21088133.1621944,2021-05-25,14:00:00,1,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Chrome,Russia,Moscow
411,905728477444791095.1628265275.1628265275,210881344.16282648,2021-08-06,18:00:00,1,hTjLvqNxGggkGnxSCaTm,tg,wpmatvDuiMutnvmNVPJo,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,360x640,Chrome,Russia,Krasnodar
412,9057287053303910321.1626116018.1626116018,2108813974.162612,2021-07-12,21:00:00,1,bByPQxmDaMXgpHeypKSM,referral,,,,desktop,,,,1920x1080,YaBrowser,Russia,Moscow
413,9057287053303910321.1626154585.1626154585,2108813974.162612,2021-07-13,08:00:00,2,bByPQxmDaMXgpHeypKSM,referral,,,,desktop,,,,1920x1080,YaBrowser,Russia,Moscow
414,9057287053303910321.1626161136.1626161136,2108813974.162612,2021-07-13,10:00:00,3,bByPQxmDaMXgpHeypKSM,referral,,,,desktop,,,,1920x1080,YaBrowser,Russia,Moscow
415,9057296532308149869.1637533303.1637533303,2108816181.1637533,2021-11-22,01:21:43,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,385x854,Chrome,Russia,Pyatigorsk
416,9057304185937594589.1635256544.1635256544,2108817963.1635256,2021-10-26,16:55:44,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,EFePHapVShTKxBNclrhX,mobile,Android,Xiaomi,,851x393,Opera,Russia,Saint Petersburg
417,9057307024911942779.1636222075.1636222075,2108818624.1636224,2021-11-06,21:07:55,1,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,UKNBOHebRIIsQRsjNKay,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
418,9057309421492735241.1625263369.1625263369,2108819182.1625264,2021-07-03,01:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari,Russia,Khimki
419,9057311629120294073.1639632056.1639632056,2108819696.1639633,2021-12-16,08:20:56,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,385x854,Chrome,Russia,Samara
420,9057313776603202793.1638892782.1638892782,2108820196.1638887,2021-12-07,18:59:42,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,MWLEpQPyjGkjHseVyeyQ,mobile,Android,Samsung,,320x658,Samsung Internet,Russia,Saint Petersburg
421,9057316894743803004.1633236094.1633236094,2108820922.163324,2021-10-03,07:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,UKNBOHebRIIsQRsjNKay,eOWmIGTKVDPewucDtZXG,,mobile,,Apple,,980x1461,Safari,Russia,Moscow
422,9057323693670375624.1626579192.1626579844,2108822505.1626575,2021-07-18,06:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x915,Chrome,Russia,Ufa
423,9057323925608043494.1636013037.1636013037,2108822559.1636012,2021-11-04,11:03:57,1,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x720,Chrome,Russia,Moscow
424,9057325136775063002.1622254952.1622254952,2108822841.1622252,2021-05-29,05:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,zPJpddwzkFqLMSYgtDqy,aYAcKhelKzYpXrRYknSP,,mobile,,Samsung,,385x854,Chrome,Russia,Moscow
425,9057339391789079892.1639816531.1639816531,2108826160.1639817,2021-12-18,11:35:31,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
426,9057344958051255221.1624376244.1624376244,2108827456.1624377,2021-06-22,18:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,vXsFkagGabkcWKlgLzSg,,,mobile,,Apple,,414x896,Safari,Russia,Moscow
427,9057344958051255221.1624376278.1624376278,2108827456.1624377,2021-06-22,18:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,414x896,Safari,Russia,Moscow
428,9057350236567191412.1625505652.1625505652,2108828685.1625504,2021-07-05,20:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Yekaterinburg
429,905735315037791397.1633330402.1633330402,210882936.16333303,2021-10-04,09:00:00,2,BHcvLfOaCWvWTykYqHVe,cpc,,,,mobile,,Apple,,375x667,Safari,Russia,Moscow
430,905735315037791397.1633335360.1633335360,210882936.16333303,2021-10-04,11:00:00,3,BHcvLfOaCWvWTykYqHVe,cpc,,,,mobile,,Apple,,375x667,Safari,Russia,Moscow
431,9057359496515683219.1624507283.1624507283,2108830841.1624508,2021-06-24,07:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Moscow
432,9057361287519428135.1626889767.1626889767,2108831258.1626887,2021-07-21,20:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari (in-app),Russia,Samara
433,9057362850900878666.1640244555.1640244555,2108831622.1640244,2021-12-23,10:29:15,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Khabarovsk
434,9057369971947378942.1630968063.1630968063,2108833280.163097,2021-09-07,01:00:00,1,BHcvLfOaCWvWTykYqHVe,cpc,,,,mobile,,(not set),,384x858,Chrome,Russia,Moscow
435,9057370474456530342.1628945832.1628945832,2108833397.1628945,2021-08-14,15:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Vivo,,360x800,Chrome,Russia,Moscow
436,9057370474456530342.1629018836.1629018836,2108833397.1628945,2021-08-15,12:00:00,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Vivo,,360x800,Chrome,Russia,Moscow
437,9057371187432144043.1639988398.1639988398,2108833563.1639988,2021-12-20,11:19:58,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,320x569,Chrome,Russia,Krasnodar
438,905738025150672824.1621847993.1621847993,210883567.1621848,2021-05-24,12:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,YaBrowser,Russia,Moscow
439,9057388917055579455.1638425920.1638425920,2108837691.1638424,2021-12-02,09:18:40,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,ISrKoXQCxqqYvAZICvjs,mobile,Android,Realme,,360x800,Chrome,Russia,Moscow
440,9057393783249219973.1634119896.1634119896,2108838824.163412,2021-10-13,13:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,GWZGdHKPgmZPNPwkJshU,,,mobile,,Samsung,,412x915,Android Webview,Russia,Saint Petersburg
441,905739820462155026.1637084360.1637084360,210883985.16370004,2021-11-16,20:39:20,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,COtBsnAzfZyRVtvDlhnW,mobile,Android,Samsung,,360x740,Samsung Internet,Russia,Moscow
442,9057405255112834392.1640086874.1640086874,2108841495.1640089,2021-12-21,14:41:14,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Moscow
443,905741336573388010.1624777964.1624777964,210884338.16247776,2021-06-27,10:00:00,1,bByPQxmDaMXgpHeypKSM,referral,,,,mobile,,Apple,,375x667,Safari,Russia,Moscow
444,9057416220162681782.1638427626.1638427626,2108844048.163843,2021-12-02,09:47:06,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,360x800,Chrome,Russia,Vladivostok
445,9057424427846963959.1640207098.1640207098,2108845959.1640208,2021-12-23,00:04:58,1,QxAxdyPLuQMEcrdZWdWb,cpa,mSVMBvlHFgftJaQAZEdp,,,mobile,Android,Xiaomi,,393x851,Android Webview,Russia,Surgut
446,9057432691362515777.1638681408.1638681408,2108847883.163868,2021-12-05,08:16:48,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,412x915,Chrome,Russia,Dubna
447,905743600031139112.1634764072.1634764072,210884865.1634764,2021-10-21,00:00:00,1,iNFgfQPqHPBuvGCYtrQE,cpc,uZlTllnydJIwxWaShyFN,,,mobile,,Apple,,390x844,Safari,Russia,Moscow
448,9057442410873104361.1638279158.1638279158,2108850146.163828,2021-11-30,16:32:38,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x720,Chrome,Russia,Lipetsk
449,905744596463145938.1634358227.1634358227,210885097.16343585,2021-10-16,07:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x736,Safari,Russia,Samara
450,9057451838319452228.1631412294.1631412294,2108852341.1631408,2021-09-12,05:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,2000x2000,Edge,United States,Ashburn
451,9057453053803807809.1640023105.1640023105,2108852624.1640024,2021-12-20,20:58:25,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Izhevsk
452,905746258621921453.1640790191.1640790191,210885484.164079,2021-12-29,18:03:11,1,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,desktop,Windows,,,1920x1080,YaBrowser,Russia,Moscow
453,9057466046073676212.1633821110.1633821110,2108855649.163382,2021-10-10,02:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x640,Chrome,Russia,Chita
454,9057472445576371285.1635244569.1635244569,2108857139.1635244,2021-10-26,13:36:09,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Tula
455,9057472445576371285.1640344831.1640344831,2108857139.1635244,2021-12-24,14:20:31,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Volgograd
456,9057474790633974187.1640704432.1640704432,2108857685.1640704,2021-12-28,18:13:52,1,nmfptFmSirEqNzAzqbXA,cpc,FTjNLDyTrXaWYgZymFkV,xnyHaukLtAvgViiZSyBC,vzVHtUqdxJZtwimyfRnw,mobile,Android,Meizu,,360x640,Chrome,Russia,Samara
457,9057479570917965202.1626095006.1626095006,2108858798.162609,2021-07-12,16:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,IZEXUFLARCUMynmHNBGo,,,desktop,,,,1920x1080,Chrome,Russia,Tyumen
458,9057488263942088102.1636410848.1636410848,2108860822.1636407,2021-11-09,01:34:08,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,360x640,Chrome,Russia,Moscow
459,9057490553159771564.1636525485.1636525485,2108861355.1636524,2021-11-10,09:24:45,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Kyzyl
460,9057495101529173215.1635560671.1635560671,2108862414.163556,2021-10-30,05:24:31,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x786,Chrome,Russia,Saint Petersburg
461,9057497360684006136.1637595897.1637595897,2108862940.1637597,2021-11-22,18:44:57,1,QxAxdyPLuQMEcrdZWdWb,cpc,xGRbRuBkKsQPkKARPeOn,,JTBldRAXvttfVmCNgppl,mobile,Android,Samsung,,360x740,Android Webview,Russia,Moscow
462,9057499972018287329.1631761122.1631761122,2108863548.163176,2021-09-16,05:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x640,Opera,Russia,Samara
463,9057499972018287329.1631764423.1631764423,2108863548.163176,2021-09-16,06:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x640,Opera,Russia,Samara
464,9057505710102003309.1639169697.1639169697,2108864884.1639168,2021-12-10,23:54:57,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,(not set),AuMdmADEIoPXiWpTsBEj,320x534,Chrome,Russia,Tyumen
465,9057507264876739648.1635744834.1635744834,2108865246.1635745,2021-11-01,08:33:54,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,UqEDVmhQNfPuPSCjTnCF,mobile,Android,Huawei,,320x694,Chrome,Russia,Saint Petersburg
466,9057508179703181153.1634152292.1634152292,2108865459.1634152,2021-10-13,22:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Krasnodar
467,9057509524029304188.1635511675.1635511675,2108865772.163551,2021-10-29,15:47:55,1,jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Cherkessk
468,9057509524029304188.1635612445.1635612445,2108865772.163551,2021-10-30,19:47:25,2,jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Grozny
469,90575110949876851.1638446210.1638446210,21088661.163844615,2021-12-02,14:56:50,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x770,Chrome,Russia,Blagoveshchensk
470,9057513050202794284.1640851760.1640851760,2108866593.164085,2021-12-30,11:09:20,1,fgymSoTvjKPEgaIJqsiH,cpm,FTjNLDyTrXaWYgZymFkV,yYdBRbPmBMUZHXwqGxNx,oKjXDUsycmahkgMhGdAR,desktop,Windows,,,1536x864,Chrome,Russia,Moscow
471,9057513728799791713.1633016417.1633016417,2108866751.1633017,2021-09-30,18:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Moscow
472,9057515511209167398.1630964263.1630964263,2108867166.1630964,2021-09-07,00:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,2000x2000,Safari,Sweden,Lulea
473,9057520325874297848.1637755897.1637755897,2108868287.1637757,2021-11-24,15:11:37,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,385x854,Chrome,Russia,Saint Petersburg
474,9057536414812774015.1628741248.1628741248,2108872033.162874,2021-08-12,07:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
475,9057536414812774015.1628749937.1628749937,2108872033.162874,2021-08-12,09:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x851,Chrome,Russia,Moscow
476,9057544046979983629.1639065869.1639065869,2108873810.1639063,2021-12-09,19:04:29,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x812,Safari,Russia,Moscow
477,9057546877357925660.1633559838.1633559838,2108874469.163356,2021-10-07,01:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,,desktop,,,,780x360,Chrome,Russia,Moscow
478,9057557271173504773.1628282629.1628282629,2108876889.162828,2021-08-06,23:00:00,1,hTjLvqNxGggkGnxSCaTm,tg,wpmatvDuiMutnvmNVPJo,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Zheleznodorozhny
479,9057560827417197769.1639054540.1639054540,2108877717.1639051,2021-12-09,15:55:40,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Yekaterinburg
480,9057564924813511523.1636567906.1636567906,2108878671.1636567,2021-11-10,21:11:46,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
481,9057568502523862312.1639160668.1639160668,2108879504.163916,2021-12-10,21:24:28,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Bryansk
482,9057568665728625745.1635167313.1635167313,2108879542.1635168,2021-10-25,16:08:33,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,desktop,Windows,,,1600x900,Chrome,Russia,Voronezh
483,9057576675844437321.1636971848.1636971848,2108881407.1636968,2021-11-15,13:24:08,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,jpZoxCaowxXvglZVUJyq,mobile,Android,Xiaomi,,360x640,YaBrowser,Russia,Moscow
484,9057589616565819983.1621891664.1621891664,2108884420.1621888,2021-05-25,00:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Vivo,,393x876,Chrome,Russia,Saint Petersburg
485,9057589616565819983.1624799305.1624799305,2108884420.1621888,2021-06-27,16:00:00,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Vivo,,393x876,Chrome,Russia,Saint Petersburg
486,9057589616565819983.1627677810.1627677810,2108884420.1621888,2021-07-30,23:00:00,3,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Vivo,,393x876,Chrome,Russia,Saint Petersburg
